Iteration,A* Time (seconds),A* Memory (MB),Bidirectional Time (seconds),Bidirectional Memory (MB)
11743,0.015175819396972656,0.000128,0.008404254913330078,0.001992
11744,0.014812231063842773,0.000128,0.007858514785766602,0.002221
11745,0.015677452087402344,0.000128,0.008296489715576172,0.002048
11746,0.01891160011291504,0.000192,0.009756088256835938,0.001896
11747,0.01854872703552246,0.00069,0.008904457092285156,0.001976
11748,0.016401290893554688,0.000192,0.008472681045532227,0.001872
11749,0.010622024536132812,0.000822,0.00788569450378418,0.001976
11750,0.00787663459777832,0.000192,0.008801460266113281,0.001992
11751,0.011901140213012695,0.002256,9.751319885253906e-05,0.0
11752,0.005722999572753906,0.002104,0.0016846656799316406,0.000128
11753,0.004903554916381836,0.002413,0.0012917518615722656,0.000594
11754,0.0029985904693603516,0.001176,0.000982522964477539,9.6e-05
11755,0.004855632781982422,0.001824,0.0012543201446533203,0.000128
11756,0.004958629608154297,0.001744,0.002028226852416992,0.000128
11757,0.00486445426940918,0.001824,0.0014286041259765625,0.00016
11758,0.0052318572998046875,0.0018,0.0016243457794189453,0.000128
11759,0.0058765411376953125,0.001872,0.0031583309173583984,0.000128
11760,0.011121988296508789,0.002565,0.0017218589782714844,0.000539
11761,0.007159233093261719,0.002256,0.004044771194458008,0.000128
11762,0.008322715759277344,0.00204,0.0013279914855957031,9.6e-05
11763,0.007662534713745117,0.001928,0.0029506683349609375,0.000128
11764,0.00115966796875,6.4e-05,0.0004241466522216797,6.4e-05
11765,0.01630401611328125,0.002535,0.0004944801330566406,0.0
11766,0.0013012886047363281,0.000562,0.001312255859375,9.6e-05
11767,0.02446293830871582,0.002256,0.0001888275146484375,0.0
11768,0.022670507431030273,0.002296,0.0037937164306640625,0.001848
11769,0.008605718612670898,0.002877,0.003465414047241211,0.002386
11770,0.008090496063232422,0.002384,0.0030090808868408203,0.00096
11771,0.009250879287719727,0.002384,0.002240896224975586,0.000128
11772,0.0028753280639648438,0.001504,0.00250244140625,0.000128
11773,0.0023136138916015625,6.4e-05,0.0011451244354248047,6.4e-05
11774,0.0035927295684814453,0.000128,0.0024323463439941406,0.000128
11775,0.0008335113525390625,3.2e-05,0.0005102157592773438,9.6e-05
11776,0.0007405281066894531,6.4e-05,0.0004088878631591797,9.6e-05
11777,0.016387462615966797,0.002659,0.0038979053497314453,0.000626
11778,0.0058062076568603516,0.002016,0.0016946792602539062,0.00016
11779,0.006150722503662109,0.001936,0.0017497539520263672,0.000128
11780,0.004240274429321289,0.002144,0.0024995803833007812,0.000128
11781,0.00401759147644043,0.002296,0.0024492740631103516,0.000128
11782,0.006869792938232422,0.001944,0.002000093460083008,0.000128
11783,0.008250713348388672,0.002845,0.0020275115966796875,0.000626
11784,0.010027647018432617,0.002192,0.0012416839599609375,9.6e-05
11785,0.006627321243286133,0.00204,0.0031037330627441406,0.000128
11786,0.004253387451171875,6.4e-05,0.0016396045684814453,9.6e-05
11787,0.026920795440673828,0.002997,0.009567737579345703,0.00212
11788,0.024931907653808594,0.002448,0.009198904037475586,0.001872
11789,0.021526813507080078,0.002791,0.003762960433959961,0.00269
11790,0.007986783981323242,0.002384,0.0061681270599365234,0.000864
11791,0.01923346519470215,0.00228,0.002774953842163086,0.000928
11792,0.010601520538330078,0.002296,0.007837533950805664,0.002257
11793,0.006898403167724609,0.001992,0.0026006698608398438,0.000128
11794,0.005598545074462891,0.00064,0.0024144649505615234,0.000128
11795,0.025150775909423828,0.002448,0.008341789245605469,0.002412
11796,0.02252984046936035,0.00236,0.009458780288696289,0.001944
11797,0.002180814743041992,3.2e-05,0.0006759166717529297,6.4e-05
11798,0.027066707611083984,0.002575,0.0007569789886474609,0.0
11799,0.02904224395751953,0.002256,0.0006840229034423828,0.0
11800,0.024759769439697266,0.002256,0.00032448768615722656,0.0
11801,0.00985407829284668,0.002615,0.003901958465576172,0.002651
11802,0.009718894958496094,0.002448,0.00383758544921875,0.002008
11803,0.00888967514038086,0.002152,0.0063724517822265625,0.00192
11804,0.024357318878173828,0.005709,0.000469207763671875,0.0
11805,0.012134313583374023,0.002256,0.00048732757568359375,0.0
11806,0.012040853500366211,0.002424,0.008129358291625977,0.001832
11807,0.020140647888183594,0.002899,0.003536224365234375,0.002475
11808,0.007057666778564453,0.002056,0.00250244140625,0.000128
11809,0.014374017715454102,0.001824,0.003899812698364258,0.000128
11810,0.015934467315673828,0.001824,0.003968954086303711,0.003616
11811,0.018777132034301758,0.001888,0.0038383007049560547,0.000128
11812,0.0005211830139160156,3.2e-05,0.000125885009765625,3.2e-05
11813,0.00020503997802734375,3.2e-05,0.0002117156982421875,3.2e-05
11814,0.00030112266540527344,3.2e-05,0.00011777877807617188,3.2e-05
11815,0.00012254714965820312,3.2e-05,0.00012135505676269531,3.2e-05
11816,0.007409572601318359,0.002256,0.0024039745330810547,0.000128
11817,0.005118131637573242,0.000896,0.002388477325439453,0.000128
11818,0.003721475601196289,0.000128,0.002135753631591797,9.6e-05
11819,0.006739139556884766,0.002232,0.0011849403381347656,0.00016
11820,0.011961936950683594,0.002529,0.0038204193115234375,0.001872
11821,0.010843038558959961,0.002448,0.003780364990234375,0.001872
11822,0.010472297668457031,0.00236,0.0049016475677490234,0.001848
11823,0.008513927459716797,0.002745,0.002946138381958008,0.001522
11824,0.007917642593383789,0.002192,0.0030007362365722656,0.000992
11825,0.009292125701904297,0.002232,0.004067420959472656,0.001848
11826,0.008951425552368164,0.002384,0.003013134002685547,0.000896
11827,0.002597332000732422,0.001088,0.0011518001556396484,6.4e-05
11828,0.0006115436553955078,3.2e-05,0.00027441978454589844,3.2e-05
11829,0.0023229122161865234,0.000576,0.0010592937469482422,0.00016
11830,0.0013246536254882812,0.007467,0.0007710456848144531,0.000128
11831,0.0005943775177001953,0.000935,0.00032639503479003906,9.6e-05
11832,0.0006902217864990234,0.00053,0.0003666877746582031,6.4e-05
11833,0.0010018348693847656,6.4e-05,0.0005397796630859375,0.000128
11834,0.006494760513305664,0.001784,0.0017361640930175781,9.6e-05
11835,0.01116490364074707,0.002336,0.006879329681396484,0.002248
11836,0.013931751251220703,0.00232,0.0028955936431884766,0.005773
11837,0.009556770324707031,0.002064,0.003973245620727539,0.000928
11838,0.016460418701171875,0.002376,0.006777286529541016,0.00196
11839,0.016562461853027344,0.002448,0.003926277160644531,0.002578
11840,0.016891956329345703,0.002104,0.0035371780395507812,0.0018
11841,0.009765386581420898,0.00232,0.0035696029663085938,0.0018
11842,0.0013844966888427734,0.000128,0.0007307529449462891,0.000128
11843,0.0017604827880859375,0.000128,0.0009243488311767578,0.000128
11844,0.00032138824462890625,3.2e-05,0.00018262863159179688,6.4e-05
11845,1.2874603271484375e-05,3.2e-05,1.239776611328125e-05,3.2e-05
11846,0.01111292839050293,0.002256,0.0005109310150146484,0.0
11847,0.012563705444335938,0.002409,0.0004990100860595703,0.0
11848,0.0057332515716552734,0.001824,0.0017240047454833984,0.000128
11849,0.005058765411376953,0.001824,0.001299142837524414,6.4e-05
11850,0.016745567321777344,0.002256,0.0004742145538330078,0.0
11851,0.008409500122070312,0.002256,0.005080699920654297,0.001471
11852,0.025860309600830078,0.002256,0.0002148151397705078,0.0
11853,0.003414630889892578,6.4e-05,0.0016298294067382812,0.000128
11854,0.004780769348144531,0.000128,0.002626180648803711,0.00016
11855,0.0030515193939208984,6.4e-05,0.0008308887481689453,9.6e-05
11856,0.005678892135620117,0.001088,0.0009894371032714844,6.4e-05
11857,0.02327251434326172,0.00289,0.00646209716796875,0.000896
11858,0.008993864059448242,0.00232,0.0035636425018310547,0.000928
11859,0.01634812355041504,0.002424,0.002976655960083008,0.004504
11860,0.0184478759765625,0.002256,0.007062435150146484,0.000928
11861,0.02161383628845215,0.002104,0.007391452789306641,0.001161
11862,0.0194091796875,0.002448,0.00655674934387207,0.000928
11863,0.02267289161682129,0.005259,0.006968975067138672,0.000928
11864,0.004597902297973633,0.000192,0.002329587936401367,6.4e-05
11865,0.023374557495117188,0.002336,0.003864765167236328,0.002184
11866,0.009220600128173828,0.002412,0.012749671936035156,0.001896
11867,0.024307727813720703,0.002384,0.008327484130859375,0.001776
11868,0.023577451705932617,0.002666,0.003743886947631836,0.002434
11869,0.008891582489013672,0.002384,0.003623485565185547,0.00172
11870,0.009964942932128906,0.00232,0.003685474395751953,0.001984
11871,0.010820865631103516,0.002128,0.0041577816009521484,0.00196
11872,0.01258993148803711,0.003447,0.004744529724121094,0.001976
11873,0.018843412399291992,0.002256,0.0038428306579589844,0.001936
11874,0.010081291198730469,0.00236,0.009700536727905273,0.002788
11875,0.026241540908813477,0.002272,0.00865030288696289,0.00196
11876,0.00048804283142089844,0.0,0.00016760826110839844,0.0
11877,0.0004849433898925781,0.0,0.001001596450805664,0.0
11878,0.00048065185546875,0.0,0.0010216236114501953,0.0
11879,0.00048828125,0.0,0.0010423660278320312,0.0
11880,0.0004923343658447266,0.0,0.001046895980834961,0.0
11881,0.00048351287841796875,0.0,0.000978708267211914,0.0
11882,0.0004405975341796875,0.0,0.0009512901306152344,0.0
11883,0.0004506111145019531,0.0,0.0010449886322021484,0.0
11884,0.0004749298095703125,0.0,0.0010194778442382812,0.0
11885,0.0004668235778808594,0.0,0.0009632110595703125,0.0
11886,0.0004718303680419922,0.0,0.00095367431640625,0.006454
11887,0.0005092620849609375,0.0,0.0009608268737792969,0.000498
11888,0.0005543231964111328,0.0,0.0010428428649902344,0.0
11889,0.00048828125,0.0,0.0011627674102783203,0.0
11890,0.0002765655517578125,3.2e-05,0.0002491474151611328,3.2e-05
11891,0.00045299530029296875,0.0,0.0009279251098632812,0.0
11892,0.00044608116149902344,0.0,0.00010752677917480469,0.0
11893,0.0002334117889404297,0.0,0.00044798851013183594,0.0
11894,0.0002200603485107422,0.0,0.00045013427734375,0.0
11895,0.00020837783813476562,0.0,0.000438690185546875,0.0
11896,0.00021147727966308594,0.0,0.00045609474182128906,0.0
11897,0.00020742416381835938,0.0,0.0004477500915527344,0.0
11898,0.00021409988403320312,0.0,0.00045680999755859375,0.0
11899,0.0002071857452392578,0.0,0.0004496574401855469,0.0
11900,0.00022220611572265625,0.0,0.0004642009735107422,0.0
11901,0.0005590915679931641,0.0,0.0011358261108398438,0.0
11902,0.0005459785461425781,0.0,0.0011363029479980469,0.0
11903,0.0005042552947998047,0.0,0.0011529922485351562,0.0
11904,0.0005671977996826172,0.0,0.0011179447174072266,0.0
11905,0.0005128383636474609,0.0,0.0010135173797607422,0.0
11906,0.0005261898040771484,0.0,0.0010559558868408203,0.0
11907,0.0005044937133789062,0.0,0.0009784698486328125,0.0
11908,0.0005002021789550781,0.0,0.0009276866912841797,0.0
11909,0.0004608631134033203,0.0,0.0009272098541259766,0.0
11910,0.000591278076171875,0.0,0.0010521411895751953,0.0
11911,0.00046515464782714844,0.0,0.0010406970977783203,0.0
11912,0.0005710124969482422,0.0,0.001024484634399414,0.0
11913,0.00046062469482421875,0.0,0.0011146068572998047,0.0
11914,0.0005450248718261719,0.0,0.0009663105010986328,0.0
11915,0.00054168701171875,0.0,0.0011591911315917969,0.0
11916,0.0006744861602783203,0.0,0.0011234283447265625,0.0
11917,0.0005204677581787109,0.0,0.0009963512420654297,0.0
11918,0.0003390312194824219,0.0,0.00045561790466308594,0.0
11919,0.0002238750457763672,0.0,0.0004367828369140625,0.0
11920,0.00030422210693359375,0.0,0.0004420280456542969,0.0
11921,0.00021696090698242188,0.0,0.0004448890686035156,0.0
11922,0.0002117156982421875,0.0,0.000453948974609375,0.0
11923,0.00021314620971679688,0.0,0.00027561187744140625,0.0
11924,0.00020885467529296875,0.0,0.00027751922607421875,0.0
11925,0.00021266937255859375,0.0,0.0002765655517578125,0.0
11926,0.00020599365234375,0.0,0.00041675567626953125,0.0
11927,0.0003223419189453125,0.0,0.000415802001953125,0.0
11928,0.00020956993103027344,0.0,0.0004253387451171875,0.0
11929,8.20159912109375e-05,3.2e-05,5.054473876953125e-05,3.2e-05
11930,0.00015091896057128906,3.2e-05,0.00010657310485839844,3.2e-05
11931,0.00020051002502441406,0.0,0.0004284381866455078,0.0
11932,0.00020742416381835938,0.0,0.0004229545593261719,0.0
11933,0.00020766258239746094,0.0,0.0017147064208984375,0.0
11934,0.0002219676971435547,0.0,0.00043582916259765625,0.0
11935,0.0002117156982421875,0.000967,0.0009484291076660156,0.0
11936,0.0009844303131103516,0.0,0.001069784164428711,0.0
11937,0.0005249977111816406,0.0,0.0009829998016357422,0.0
11938,0.0004761219024658203,0.0,0.0009763240814208984,0.0
11939,0.0004634857177734375,0.0,0.0009691715240478516,0.0
11940,0.00045418739318847656,0.0,0.0009379386901855469,0.0
11941,0.0004534721374511719,0.0,0.0010159015655517578,0.0
11942,0.0004892349243164062,0.0,0.0009949207305908203,0.0
11943,0.0005347728729248047,0.0,0.00047016143798828125,0.0
11944,0.00021457672119140625,0.0,0.00045800209045410156,0.0
11945,0.00021266937255859375,0.0,0.00044083595275878906,0.0
11946,0.00020933151245117188,0.0,0.00042438507080078125,0.0
11947,0.00020647048950195312,0.0,0.000423431396484375,0.0
11948,0.00020623207092285156,0.0,0.000415802001953125,0.0
11949,0.0002040863037109375,0.0,0.00043010711669921875,0.0
11950,0.00020813941955566406,0.0,0.00044417381286621094,0.0
11951,0.00021195411682128906,0.0,0.00044155120849609375,0.0
11952,0.0002143383026123047,0.0,0.00044536590576171875,0.0
11953,0.00020837783813476562,0.0,0.00044846534729003906,0.0
11954,0.00020051002502441406,0.0,0.0004334449768066406,0.0
11955,0.0002040863037109375,0.0,0.00043320655822753906,0.0
11956,0.0002040863037109375,0.0,0.0004324913024902344,0.0
11957,0.00020241737365722656,0.0,0.0004315376281738281,0.0
11958,0.00020599365234375,0.0,0.0004284381866455078,0.0
11959,0.00020647048950195312,0.0,0.00041866302490234375,0.0
11960,0.00020956993103027344,0.0,0.0004048347473144531,0.0
11961,0.00020647048950195312,0.0,0.0004413127899169922,0.0
11962,0.00020313262939453125,0.0,0.00046253204345703125,0.0
11963,0.00022125244140625,0.0,0.0004477500915527344,0.0
11964,0.00021648406982421875,0.0,0.00043463706970214844,0.0
11965,0.00020647048950195312,0.0,0.0004494190216064453,0.0
11966,0.00021886825561523438,0.0,0.00043487548828125,0.0
11967,0.0002071857452392578,0.0,0.0004489421844482422,0.0
11968,0.00022721290588378906,0.0,0.0008056163787841797,0.0
11969,0.0005142688751220703,0.0,0.004212856292724609,0.0
11970,0.0005104541778564453,0.0,0.0010280609130859375,0.0
11971,3.075599670410156e-05,3.2e-05,2.8371810913085938e-05,3.2e-05
11972,0.00012612342834472656,3.2e-05,0.00011134147644042969,3.2e-05
11973,0.00048828125,0.0,0.0010259151458740234,0.0
11974,0.00047016143798828125,0.0,0.001001596450805664,0.0
11975,0.00040841102600097656,3.2e-05,0.0003180503845214844,6.4e-05
11976,0.0004565715789794922,0.0,0.0009400844573974609,0.0
11977,0.00045228004455566406,0.0,0.0001690387725830078,0.0
11978,0.00045108795166015625,0.0,0.0008866786956787109,0.0
11979,0.0004341602325439453,0.0,0.0009198188781738281,0.0
11980,0.00042247772216796875,0.0,0.0008702278137207031,0.0
11981,0.00042438507080078125,0.0,0.0008640289306640625,0.0
11982,0.0004374980926513672,0.0,0.0008678436279296875,0.0
11983,0.00042319297790527344,0.0,0.0008573532104492188,0.0
11984,0.0002593994140625,0.0,0.0004074573516845703,0.0
11985,0.00021338462829589844,0.0,0.0003979206085205078,0.036979
11986,0.00023484230041503906,0.0,0.00040602684020996094,0.0
11987,0.00020742416381835938,0.0,0.0004029273986816406,0.000128
11988,0.0002071857452392578,0.0,0.0003979206085205078,0.0
11989,0.00020694732666015625,0.0,0.0004200935363769531,0.00017
11990,0.00021409988403320312,0.0,0.00040602684020996094,0.0
11991,0.0002040863037109375,0.0,0.0004363059997558594,0.0
11992,0.0002028942108154297,0.0,0.00043129920959472656,0.0
11993,0.00020432472229003906,0.0,0.00043702125549316406,0.0
11994,0.00021123886108398438,0.0,0.00043964385986328125,0.0
11995,0.00020742416381835938,0.0,0.0004382133483886719,0.0
11996,0.00020766258239746094,0.0,0.0004227161407470703,0.0
11997,0.000202178955078125,0.0,0.0004279613494873047,0.0
11998,0.0002052783966064453,0.0,0.0004162788391113281,0.0
11999,0.0002009868621826172,0.0,0.0004229545593261719,0.0
12000,0.00020265579223632812,0.0,0.0004076957702636719,0.0
12001,0.00020384788513183594,0.0,6.461143493652344e-05,0.0
12002,0.000202178955078125,0.0,0.00041937828063964844,0.0
12003,0.00020432472229003906,0.0,0.00042891502380371094,0.0
12004,0.0002048015594482422,0.0,0.00042057037353515625,0.0
12005,0.0002040863037109375,0.0,0.0004229545593261719,0.0
12006,0.0002079010009765625,0.0,0.0004382133483886719,0.0
12007,0.00020813941955566406,0.0,0.00042557716369628906,0.0
12008,0.0002052783966064453,0.0,0.00044083595275878906,0.0
12009,0.00040602684020996094,0.0,0.0008544921875,0.0
